timestamp,symbol,status,row_count,first_date,last_date,output_path,error,yf_symbol,first_snapshot_year,latest_snapshot_year,statuses,asset_types,sources,symbol_suffix_type,sic,ff12,ff_label,has_price_csv,first_date_parsed,last_date_parsed,sic_numeric,ff12_numeric,sector_known,sector_allowed,price_quality,is_delisted_status,is_runtime_symbol,passes_first_cut,passes_loose_cut,sector_known_alias,non_stock_excluded,manual_quarantine,safe_backtest_symbol
2026-05-03T03:51:14.840676+00:00,AFMD,success,1,2026-04-06,2026-04-06,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AFMD.csv,,AFMD,2014,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2026-04-06,2026-04-06,,,False,False,single_row,False,False,False,False,False,False,False,False
2026-05-03T03:51:23.021629+00:00,AFSI,success,2249,2010-01-04,2018-12-10,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AFSI.csv,,AFSI,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2018-12-10,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T03:52:19.323722+00:00,AGRIW,success,1,2025-11-25,2025-11-25,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AGRIW.csv,,AGRIW,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2025-11-25,2025-11-25,,,False,False,single_row,False,False,False,False,False,False,False,False
2026-05-03T03:52:37.025491+00:00,AHGP,success,2123,2010-01-04,2018-06-08,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AHGP.csv,,AHGP,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2018-06-08,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T03:53:01.919711+00:00,AIFC,success,4107,2010-01-04,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AIFC.csv,,AIFC,2010,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2026-05-01,,,False,False,fullish_4000_plus,False,False,False,False,False,False,False,False
2026-05-03T03:53:28.534941+00:00,AIQ,success,2001,2018-05-16,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AIQ.csv,,AIQ,2010,2022,Active|Delisted,ETF|Stock,alpha_vantage_listing_status,plain,,,,True,2018-05-16,2026-05-01,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T03:54:45.468233+00:00,ALEX,success,4072,2010-01-04,2026-03-12,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ALEX.csv,,ALEX,2012,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2026-03-12,,,False,False,fullish_4000_plus,False,False,False,False,False,False,False,False
2026-05-03T03:55:35.734480+00:00,ALP,success,4107,2010-01-04,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ALP.csv,,ALP,2020,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2026-05-01,,,False,False,fullish_4000_plus,False,False,False,False,False,False,False,False
2026-05-03T03:55:40.556431+00:00,ALPP,success,2337,2017-01-13,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ALPP.csv,,ALPP,2017,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2017-01-13,2026-05-01,,,False,False,strong_1000_plus,False,False,False,False,False,False,False,False
2026-05-03T03:55:46.002643+00:00,ALSA,success,1,2026-03-02,2026-03-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ALSA.csv,,ALSA,2022,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2026-03-02,2026-03-02,,,False,False,single_row,False,False,False,False,False,False,False,False
2026-05-03T03:55:46.865491+00:00,ALSAR,success,1,2026-03-02,2026-03-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ALSAR.csv,,ALSAR,2022,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2026-03-02,2026-03-02,,,False,False,single_row,False,False,False,False,False,False,False,False
2026-05-03T03:55:47.725518+00:00,ALSAU,success,1,2026-03-02,2026-03-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ALSAU.csv,,ALSAU,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2026-03-02,2026-03-02,,,False,False,single_row,False,False,False,False,False,False,False,False
2026-05-03T03:56:39.301973+00:00,AMBTQ,success,2127,2010-01-04,2018-06-15,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AMBTQ.csv,,AMBTQ,2016,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2018-06-15,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T03:57:02.042370+00:00,AMID,success,930,2022-08-17,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AMID.csv,,AMID,2011,2022,Active|Delisted,ETF|Stock,alpha_vantage_listing_status,plain,,,,True,2022-08-17,2026-05-01,,,False,False,usable_252_plus,True,False,False,False,False,False,False,False
2026-05-03T03:57:10.764172+00:00,AMND,success,1112,2020-07-15,2024-12-12,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AMND.csv,,AMND,2020,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2020-07-15,2024-12-12,,,False,False,strong_1000_plus,False,False,False,False,False,False,False,False
2026-05-03T03:57:17.214608+00:00,AMPGW,success,1256,2021-02-18,2026-02-18,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AMPGW.csv,,AMPGW,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2021-02-18,2026-02-18,,,False,False,strong_1000_plus,False,False,False,False,False,False,False,False
2026-05-03T03:57:56.735913+00:00,AMTR,success,1044,2020-10-20,2024-12-12,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AMTR.csv,,AMTR,2020,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2020-10-20,2024-12-12,,,False,False,strong_1000_plus,False,False,False,False,False,False,False,False
2026-05-03T03:58:12.369829+00:00,ANCB,success,1972,2011-01-26,2018-11-23,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ANCB.csv,,ANCB,2011,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2011-01-26,2018-11-23,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T03:58:14.804573+00:00,ANCX,success,2282,2010-01-04,2019-01-31,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ANCX.csv,,ANCX,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2019-01-31,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T03:58:20.607525+00:00,ANDV,success,2201,2010-01-04,2018-10-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ANDV.csv,,ANDV,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2018-10-01,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T03:58:37.602323+00:00,ANNB,success,651,2010-01-22,2013-04-05,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ANNB.csv,,ANNB,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-22,2013-04-05,,,False,False,usable_252_plus,True,False,False,False,False,False,False,False
2026-05-03T03:58:44.979220+00:00,ANV,success,61,2026-02-04,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ANV.csv,,ANV,2010,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2026-02-04,2026-05-01,,,False,False,short,False,False,False,False,False,False,False,False
2026-05-03T03:59:27.438081+00:00,APIC,success,1539,2014-06-30,2022-03-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/APIC.csv,,APIC,2016,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2014-06-30,2022-03-02,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T03:59:33.340472+00:00,APLP,success,2099,2010-01-04,2018-05-04,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/APLP.csv,,APLP,2015,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2018-05-04,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T04:00:06.291940+00:00,APTI,success,583,2016-09-23,2019-01-17,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/APTI.csv,,APTI,2016,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2016-09-23,2019-01-17,,,False,False,usable_252_plus,True,False,False,False,False,False,False,False
2026-05-03T04:01:30.881064+00:00,ARII,success,2247,2010-01-04,2018-12-04,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ARII.csv,,ARII,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2018-12-04,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T04:01:46.473898+00:00,ARMH,success,282,2025-03-19,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ARMH.csv,,ARMH,2010,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2025-03-19,2026-05-01,,,False,False,usable_252_plus,False,False,False,False,False,False,False,False
2026-05-03T04:01:48.509097+00:00,ARMO,success,103,2018-01-26,2018-06-22,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ARMO.csv,,ARMO,2018,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2018-01-26,2018-06-22,,,False,False,short,True,False,False,False,False,False,False,False
2026-05-03T04:02:09.526196+00:00,ARS,success,2434,2011-12-14,2021-10-25,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ARS.csv,,ARS,2010,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2011-12-14,2021-10-25,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T04:02:25.080756+00:00,ARTLW,success,1,2025-11-25,2025-11-25,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ARTLW.csv,,ARTLW,2019,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2025-11-25,2025-11-25,,,False,False,single_row,False,False,False,False,False,False,False,False
2026-05-03T04:02:34.376510+00:00,ARVLF,success,1241,2021-03-25,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ARVLF.csv,,ARVLF,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2021-03-25,2026-05-01,,,False,False,strong_1000_plus,False,False,False,False,False,False,False,False
2026-05-03T04:04:13.728209+00:00,ASTSW,success,1,2024-09-27,2024-09-27,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ASTSW.csv,,ASTSW,2019,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2024-09-27,2024-09-27,,,False,False,single_row,False,False,False,False,False,False,False,False
2026-05-03T04:04:37.795362+00:00,ATB,success,2432,2012-06-18,2022-03-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ATB.csv,,ATB,2010,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2012-06-18,2022-03-02,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T04:05:25.138948+00:00,ATN,success,2371,2010-01-04,2019-06-07,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ATN.csv,,ATN,2010,2021,Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2019-06-07,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T04:05:53.821738+00:00,ATW,success,2434,2012-06-18,2022-03-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/ATW.csv,,ATW,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2012-06-18,2022-03-02,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T04:06:47.848005+00:00,AVDR,success,390,2020-12-29,2022-07-18,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AVDR.csv,,AVDR,2019,2021,Active|Delisted,ETF|Stock,alpha_vantage_listing_status,plain,,,,True,2020-12-29,2022-07-18,,,False,False,usable_252_plus,True,False,False,False,False,False,False,False
2026-05-03T04:07:01.525874+00:00,AVIV,success,1151,2021-09-30,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AVIV.csv,,AVIV,2013,2022,Active|Delisted,ETF|Stock,alpha_vantage_listing_status,plain,,,,True,2021-09-30,2026-05-01,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T04:07:02.593053+00:00,AVL,success,390,2024-10-10,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AVL.csv,,AVL,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2024-10-10,2026-05-01,,,False,False,usable_252_plus,True,False,False,False,False,False,False,False
2026-05-03T04:07:16.371901+00:00,AVPTW,success,1,2025-07-11,2025-07-11,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AVPTW.csv,,AVPTW,2019,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2025-07-11,2025-07-11,,,False,False,single_row,False,False,False,False,False,False,False,False
2026-05-03T04:07:27.498008+00:00,AVXS,success,569,2016-02-11,2018-05-15,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/AVXS.csv,,AVXS,2016,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2016-02-11,2018-05-15,,,False,False,usable_252_plus,True,False,False,False,False,False,False,False
2026-05-03T04:08:48.738897+00:00,BALT,success,1214,2021-07-01,2026-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BALT.csv,,BALT,2010,2022,Active|Delisted,ETF|Stock,alpha_vantage_listing_status,plain,,,,True,2021-07-01,2026-05-01,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T04:09:32.862938+00:00,BBOX,success,2268,2010-01-04,2019-01-07,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BBOX.csv,,BBOX,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2019-01-07,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T04:09:35.727283+00:00,BBRG,success,1915,2010-10-21,2018-06-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BBRG.csv,,BBRG,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-10-21,2018-06-01,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T04:09:56.493854+00:00,BCDAW,success,1,2024-08-02,2024-08-02,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BCDAW.csv,,BCDAW,2019,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2024-08-02,2024-08-02,,,False,False,single_row,False,False,False,False,False,False,False,False
2026-05-03T04:09:58.550414+00:00,BCF,success,1,2020-01-24,2020-01-24,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BCF.csv,,BCF,2010,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2020-01-24,2020-01-24,,,False,False,single_row,True,False,False,False,False,False,False,False
2026-05-03T04:10:04.909466+00:00,BCONQ,success,2273,2010-01-04,2019-01-14,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BCONQ.csv,,BCONQ,2011,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2010-01-04,2019-01-14,,,False,False,strong_1000_plus,True,False,False,False,False,False,False,False
2026-05-03T04:10:25.182381+00:00,BCTXW,success,1,2026-03-06,2026-03-06,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BCTXW.csv,,BCTXW,2021,2022,Active,Stock,alpha_vantage_listing_status,plain,,,,True,2026-03-06,2026-03-06,,,False,False,single_row,False,False,False,False,False,False,False,False
2026-05-03T04:10:31.624969+00:00,BDCY,success,309,2019-10-25,2021-01-15,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BDCY.csv,,BDCY,2019,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2019-10-25,2021-01-15,,,False,False,usable_252_plus,True,False,False,False,False,False,False,False
2026-05-03T04:10:41.881955+00:00,BDXA,success,749,2017-05-11,2020-05-01,/Users/hunglingki/git_projects/stock_indicator/data/stock_data_2010_yf_clean/BDXA.csv,,BDXA,2017,2021,Active|Delisted,Stock,alpha_vantage_listing_status,plain,,,,True,2017-05-11,2020-05-01,,,False,False,usable_252_plus,True,False,False,False,False,False,False,False
